News Outlet,Tweet Date,Tweet Lag,Tweet Text,Positive Score,Negative Score,Neutral Score,Compound Score
@CNN,Tue Jul 31 03:22:04 +0000 2018,79,This is Disneyland in the summer of '69 https://t.co/DbkiEZnbVs https://t.co/GE6ewa9vxk,0.0,0.0,1.0,0.0
@CNN,Tue Jul 31 03:17:04 +0000 2018,80,Russia has rapidly sold off the vast majority of its stash of American debt https://t.co/dHk5MbEtxL https://t.co/rxRoOBQN3J,0.0,0.143,0.857,-0.3612
@CNN,Tue Jul 31 03:14:46 +0000 2018,81,K-Pop star Seungri -- one-fifth of the band Big Bang -- takes on the historic summit between US President Donald Tr… https://t.co/pPv3jaFha0,0.0,0.0,1.0,0.0
@CNN,Tue Jul 31 03:09:51 +0000 2018,82,"RT @CNNTonight: .@DonLemon: ""Would you ever be a politician and run for office?""

LeBron James (@KingJames): ""Let’s see first."" https://t.c…",0.0,0.0,1.0,0.0
@CNN,Tue Jul 31 03:09:26 +0000 2018,83,"RT @CNNTonight: ""It was the conversation that I had to have with my boys that hurt me."" - LeBron James on his home being vandalized with th…",0.0,0.124,0.876,-0.5267
@CNN,Tue Jul 31 03:01:03 +0000 2018,84,"Scientists have discovered a rare dolphin-whale hybrid off the coast of Kauai, Hawaii https://t.co/fPfeaf80uq https://t.co/SUftw6APNG",0.0,0.0,1.0,0.0
@CNN,Tue Jul 31 02:46:06 +0000 2018,85,"Attorney General Jeff Sessions has announced the Department of Justice's creation of a ""religious liberty task forc… https://t.co/kNy6wKhlE6",0.268,0.0,0.732,0.6705
@CNN,Tue Jul 31 02:44:46 +0000 2018,86,Hillary Clinton steps up her involvement in the 2018 midterms https://t.co/kh2q0K0WoD https://t.co/4y8BWGE2lR,0.0,0.0,1.0,0.0
@CNN,Tue Jul 31 02:39:55 +0000 2018,87,"RT @CNNTonight: LeBron James (@KingJames) tells @DonLemon that he is ""excited and truly humbled and blessed"" to open his 'I Promise' elemen…",0.39,0.0,0.61,0.8885
@CNN,Tue Jul 31 02:36:21 +0000 2018,88,"DC's Dog Tag Bakery, which aims to help service-disabled veterans and their caretakers, had two unexpected guests:… https://t.co/vpPUvUWkgO",0.137,0.0,0.863,0.4019
@CNN,Tue Jul 31 02:31:04 +0000 2018,89,Hillary Clinton steps ups her involvement in the 2018 midterms https://t.co/zdcvnxwIts https://t.co/dM5Gow3aGu,0.0,0.0,1.0,0.0
@CNN,Tue Jul 31 02:23:47 +0000 2018,90,"RT @CNNTonight: LeBron James: The fatal shooting of 17-year-old Trayvon Martin ""hit a switch for me. From that point on, I knew that my voi…",0.0,0.137,0.863,-0.5423
@CNN,Tue Jul 31 02:16:00 +0000 2018,91,"Former President Barack Obama and former Vice President Joe Biden surprised a Washington, DC, bakery when they stop… https://t.co/c2i8MIUjSi",0.101,0.0,0.899,0.2263
@CNN,Tue Jul 31 02:13:45 +0000 2018,92,"RT @AC360: How has Rudy Giuliani evolved from his time as a young assistant U.S. attorney, to New York City mayor, to President Trump's per…",0.0,0.0,1.0,0.0
@CNN,Tue Jul 31 02:08:21 +0000 2018,93,"LeBron James says he thinks the President is using athletics, and athletes, to divide the country -- and that's som… https://t.co/PYcRF0GfmT",0.0,0.0,1.0,0.0
@CNN,Tue Jul 31 02:06:38 +0000 2018,94,"RT @CNNTonight: LeBron James (@KingJames) says Trump is trying to use sport to divide people, but he believes it brings people together. He…",0.0,0.0,1.0,0.0
@CNN,Tue Jul 31 01:50:00 +0000 2018,95,"You can live like a king aboard the the Maharaja's Express, a hotel-on-wheels that is one of the most luxurious tra… https://t.co/A3ymfS4A7l",0.167,0.0,0.833,0.3818
@CNN,Tue Jul 31 01:48:45 +0000 2018,96,Former President Barack Obama and former Vice President Joe Biden were reunited when they got lunch at DC's Dog Tag… https://t.co/WTspmXn6Fg,0.0,0.0,1.0,0.0
@CNN,Tue Jul 31 01:40:00 +0000 2018,97,"Rudy Giuliani pulls a ""covfefe"" with a one-word tweet, and Twitter finishes it for him. CNN's Jeanne Moos fills in… https://t.co/16XgMQp9NP",0.0,0.0,1.0,0.0
@CNN,Tue Jul 31 01:32:44 +0000 2018,98,"RT @AC360: “Let me just give you facts, because you are in hyperbole land.” Clashing with fellow panelist @CortesSteve, @Bakari_Sellers say…",0.0,0.0,1.0,0.0
@CNN,Tue Jul 31 01:28:13 +0000 2018,99,"All aboard the Maharajas' Express, billed as India's most luxurious train https://t.co/Uzjw2ZJGmb via @CNNTravel https://t.co/wraBhM4rE0",0.073,0.0,0.927,0.0258
@CNN,Tue Jul 31 01:15:59 +0000 2018,100,"New indicators, including satellite images, show that North Korea could be in the midst of building new missiles, t… https://t.co/QfE8aslJsa",0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 10:29:04 +0000 2018,1,Dying dad celebrates Christmas in July with family https://t.co/XfDKN6inqj,0.316,0.0,0.684,0.5719
@FoxNews,Tue Jul 31 10:28:10 +0000 2018,2,TSA calls reports it's surveilling ordinary Americans 'ridiculous' https://t.co/W0bSwy9Hea,0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 10:25:01 +0000 2018,3,North Korea possibly constructing new intercontinental ballistic missiles: report https://t.co/IKBipPSPRU,0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 10:19:19 +0000 2018,4,"OPINION: If ObamaCare is an economic time bomb, Medicare for All would be a nuclear explosion https://t.co/b5t0zZj0dg",0.0,0.176,0.824,-0.4939
@FoxNews,Tue Jul 31 10:10:43 +0000 2018,5,.@CarleyShimkus is live with the 'Fox News Update' on Facebook Watch: https://t.co/yq4SFGVnY5 https://t.co/aR6riUVNpC,0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 09:58:51 +0000 2018,6,"Bernie Sanders' 'Medicare for all' bill estimated to cost $32.6T, new study says https://t.co/COty3USLTN",0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 09:37:42 +0000 2018,7,"Air marshals have secretly monitored US passengers for years, report says https://t.co/AlodCvSSFg https://t.co/o8RIEXJ2jL",0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 09:22:25 +0000 2018,8,"Carrie Severino: “He’s just such an amazing, excellent judge https://t.co/WFsgzd5iZZ",0.484,0.0,0.516,0.8176
@FoxNews,Tue Jul 31 09:15:00 +0000 2018,9,SHOW OFF: Ritchie the ring-tailed lemur confidently flexed his muscles on Monday at the Melbourne Zoo. https://t.co/MWOl9o58ja,0.162,0.0,0.838,0.4767
@FoxNews,Tue Jul 31 09:10:50 +0000 2018,10,Guy Fieri helps feed California residents displaced by deadly wildfires https://t.co/wkjHkIjBV9,0.206,0.0,0.794,0.3818
@FoxNews,Tue Jul 31 09:08:00 +0000 2018,11,"New York brothers wake up to find intruder, beat and stab burglar to death, cops say https://t.co/wwbKOqCAz2",0.0,0.339,0.661,-0.8271
@FoxNews,Tue Jul 31 09:00:00 +0000 2018,12,".@RudyGiuliani on Mueller investigation: ""We've been driven further away from the idea of answering any questions f… https://t.co/P5B0E5Ej7h",0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 08:53:00 +0000 2018,13,Texas mall robbery suspects ID'd as Mexican nationals in US illegally https://t.co/XNkImGhmIe,0.0,0.179,0.821,-0.34
@FoxNews,Tue Jul 31 08:45:00 +0000 2018,14,".@AlanDersh: ""I would hope we could get politics out of the confirmation process."" https://t.co/3MB8Ur0ans",0.182,0.0,0.818,0.4404
@FoxNews,Tue Jul 31 08:38:00 +0000 2018,15,President @realDonaldTrump and Robert  Wilkie's wife Julia watch as @VP Mike Pence swears in Robert Wilkie as Secre… https://t.co/pw7hTZsDuK,0.062,0.0,0.938,0.0516
@FoxNews,Tue Jul 31 08:15:00 +0000 2018,16,.@JesseBWatters: “The wall will be built. It'll be beautiful. But it looks like it’s going to be built one step at… https://t.co/8UFiBOhDUz,0.222,0.0,0.778,0.6908
@FoxNews,Tue Jul 31 08:07:00 +0000 2018,17,Senator @RandPaul released a statement Monday saying he will support Supreme Court nominee Judge Brett Kavanaugh.… https://t.co/Rm8vmefxa1,0.31,0.0,0.69,0.743
@FoxNews,Tue Jul 31 08:00:00 +0000 2018,18,"Peter Morici: ""What the left is denying is that over the entire Trump presidency, growth has averaged about 40 to 4… https://t.co/31zyC9DyAK",0.104,0.096,0.8,0.0516
@FoxNews,Tue Jul 31 07:53:00 +0000 2018,19,Rand Paul says he will support Supreme Court nominee Brett Kavanaugh https://t.co/icDcpgcZMb,0.387,0.0,0.613,0.743
@FoxNews,Tue Jul 31 07:45:00 +0000 2018,20,Eight-year-old boy starts lemonade stand to help local police department https://t.co/zokTBP2Idm,0.213,0.0,0.787,0.4019
@FoxNews,Tue Jul 31 10:29:04 +0000 2018,21,Dying dad celebrates Christmas in July with family https://t.co/XfDKN6inqj,0.316,0.0,0.684,0.5719
@FoxNews,Tue Jul 31 10:28:10 +0000 2018,22,TSA calls reports it's surveilling ordinary Americans 'ridiculous' https://t.co/W0bSwy9Hea,0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 10:25:01 +0000 2018,23,North Korea possibly constructing new intercontinental ballistic missiles: report https://t.co/IKBipPSPRU,0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 10:19:19 +0000 2018,24,"OPINION: If ObamaCare is an economic time bomb, Medicare for All would be a nuclear explosion https://t.co/b5t0zZj0dg",0.0,0.176,0.824,-0.4939
@FoxNews,Tue Jul 31 10:10:43 +0000 2018,25,.@CarleyShimkus is live with the 'Fox News Update' on Facebook Watch: https://t.co/yq4SFGVnY5 https://t.co/aR6riUVNpC,0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 09:58:51 +0000 2018,26,"Bernie Sanders' 'Medicare for all' bill estimated to cost $32.6T, new study says https://t.co/COty3USLTN",0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 09:37:42 +0000 2018,27,"Air marshals have secretly monitored US passengers for years, report says https://t.co/AlodCvSSFg https://t.co/o8RIEXJ2jL",0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 09:22:25 +0000 2018,28,"Carrie Severino: “He’s just such an amazing, excellent judge https://t.co/WFsgzd5iZZ",0.484,0.0,0.516,0.8176
@FoxNews,Tue Jul 31 09:15:00 +0000 2018,29,SHOW OFF: Ritchie the ring-tailed lemur confidently flexed his muscles on Monday at the Melbourne Zoo. https://t.co/MWOl9o58ja,0.162,0.0,0.838,0.4767
@FoxNews,Tue Jul 31 09:10:50 +0000 2018,30,Guy Fieri helps feed California residents displaced by deadly wildfires https://t.co/wkjHkIjBV9,0.206,0.0,0.794,0.3818
@FoxNews,Tue Jul 31 09:08:00 +0000 2018,31,"New York brothers wake up to find intruder, beat and stab burglar to death, cops say https://t.co/wwbKOqCAz2",0.0,0.339,0.661,-0.8271
@FoxNews,Tue Jul 31 09:00:00 +0000 2018,32,".@RudyGiuliani on Mueller investigation: ""We've been driven further away from the idea of answering any questions f… https://t.co/P5B0E5Ej7h",0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 08:53:00 +0000 2018,33,Texas mall robbery suspects ID'd as Mexican nationals in US illegally https://t.co/XNkImGhmIe,0.0,0.179,0.821,-0.34
@FoxNews,Tue Jul 31 08:45:00 +0000 2018,34,".@AlanDersh: ""I would hope we could get politics out of the confirmation process."" https://t.co/3MB8Ur0ans",0.182,0.0,0.818,0.4404
@FoxNews,Tue Jul 31 08:38:00 +0000 2018,35,President @realDonaldTrump and Robert  Wilkie's wife Julia watch as @VP Mike Pence swears in Robert Wilkie as Secre… https://t.co/pw7hTZsDuK,0.062,0.0,0.938,0.0516
@FoxNews,Tue Jul 31 08:15:00 +0000 2018,36,.@JesseBWatters: “The wall will be built. It'll be beautiful. But it looks like it’s going to be built one step at… https://t.co/8UFiBOhDUz,0.222,0.0,0.778,0.6908
@FoxNews,Tue Jul 31 08:07:00 +0000 2018,37,Senator @RandPaul released a statement Monday saying he will support Supreme Court nominee Judge Brett Kavanaugh.… https://t.co/Rm8vmefxa1,0.31,0.0,0.69,0.743
@FoxNews,Tue Jul 31 08:00:00 +0000 2018,38,"Peter Morici: ""What the left is denying is that over the entire Trump presidency, growth has averaged about 40 to 4… https://t.co/31zyC9DyAK",0.104,0.096,0.8,0.0516
@FoxNews,Tue Jul 31 07:53:00 +0000 2018,39,Rand Paul says he will support Supreme Court nominee Brett Kavanaugh https://t.co/icDcpgcZMb,0.387,0.0,0.613,0.743
@FoxNews,Tue Jul 31 07:45:00 +0000 2018,40,Eight-year-old boy starts lemonade stand to help local police department https://t.co/zokTBP2Idm,0.213,0.0,0.787,0.4019
@FoxNews,Tue Jul 31 07:38:00 +0000 2018,41,"Bernie Sanders' 'Medicare for all' bill estimated to cost $32.6T, new study says https://t.co/COty3VamLl",0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 07:30:00 +0000 2018,42,"Brandon Judd: “If we build the walls in strategic locations, we will then be able to control where illegal immigrat… https://t.co/gA6spzaytr",0.0,0.153,0.847,-0.5574
@FoxNews,Tue Jul 31 07:24:52 +0000 2018,43,JUST IN: Malaysian civil aviation chief resigns in wake of MH370 report https://t.co/HiaJRo2i17,0.0,0.161,0.839,-0.3182
@FoxNews,Tue Jul 31 07:23:00 +0000 2018,44,Jersey Shore restaurant at odds with customer after video shows worm crawling in dinner https://t.co/yfnoZr4v1j,0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 07:15:00 +0000 2018,45,".@RepDeSantis: ""[@POTUS has] brought new people to the Republican Party."" #TheStory https://t.co/Kcdrpv0OBc",0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 07:12:42 +0000 2018,46,North Korea possibly constructing new intercontinental ballistic missiles: report https://t.co/IKBipPSPRU,0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 07:10:00 +0000 2018,47,"Four dead, including child, in suspected triple murder-suicide in New York City https://t.co/J7kpUkjh8P",0.0,0.36,0.64,-0.7351
@FoxNews,Tue Jul 31 07:07:00 +0000 2018,48,Firefighters with Cal Fire Mendocino Unit cover themselves from smoke and ash created by an advancing wildfire on M… https://t.co/XRwS6aNYGl,0.089,0.107,0.804,-0.1027
@FoxNews,Tue Jul 31 07:00:01 +0000 2018,49,".@MZHemingway on @POTUS' shutdown threat: ""He's in a position of strength right now and immigration is an issue tha… https://t.co/BpMC8bAMoS",0.136,0.144,0.72,-0.0516
@FoxNews,Tue Jul 31 06:53:00 +0000 2018,50,People gather outside the Greek Parliament in Athens in memory of victims of a deadly wildfire a week ago. https://t.co/e4bnVLLAFW,0.0,0.119,0.881,-0.3182
@FoxNews,Tue Jul 31 06:49:18 +0000 2018,51,Ohio judge orders teen who pushed over portable toilet to clean up animal waste https://t.co/WzIGXxPbyl,0.146,0.151,0.703,-0.0258
@FoxNews,Tue Jul 31 06:45:00 +0000 2018,52,".@MonicaCrowley: “The reason we have Donald Trump…is because he went out into the heartland and he said, ‘You know… https://t.co/5DBd3Asm0o",0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 06:38:00 +0000 2018,53,ICE agents accuse Oregon mayor of abetting 'Abolish ICE' protesters https://t.co/7AbfV06I4q,0.0,0.291,0.709,-0.4019
@FoxNews,Tue Jul 31 06:30:00 +0000 2018,54,".@kayleighmcenany: ""Democrats are quivering when they hear the word shutdown. They lost the last one, and the Ameri… https://t.co/RbLj6Aj50e",0.0,0.113,0.887,-0.3182
@FoxNews,Tue Jul 31 06:23:00 +0000 2018,55,.@KingJames opens school for challenged youth in hometown https://t.co/CmcmVe9hno,0.0,0.149,0.851,-0.1027
@FoxNews,Tue Jul 31 06:15:00 +0000 2018,56,".@POTUS: ""America's booming economy, setting records in so many categories, creates enormous opportunities for inve… https://t.co/tTcYnL8Njn",0.262,0.0,0.738,0.6077
@FoxNews,Tue Jul 31 06:07:00 +0000 2018,57,"During a press conference with Italian Prime Minister Giuseppe Conte, President @realDonaldTrump reiterated his wee… https://t.co/NAPg3vwz20",0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 06:00:00 +0000 2018,58,".@IngrahamAngle: “One could also make the argument that selling out American workers, and offering up our industrie… https://t.co/RuwoeGHhpr",0.0,0.128,0.872,-0.3612
@FoxNews,Tue Jul 31 05:53:00 +0000 2018,59,"""We feel about the way you'd expect a family to feel that has someone that we love as much as Mollie, but that's re… https://t.co/WozHF9nhvl",0.102,0.0,0.898,0.3818
@FoxNews,Tue Jul 31 05:45:00 +0000 2018,60,"On Monday, former President @BarackObama and Vice President @JoeBiden grabbed lunch together at Dog Tag Bakery, a W… https://t.co/mE0otjFnwX",0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 05:41:46 +0000 2018,61,"""Someone knows something and they need to call the authorities."" 

Rob Tibbetts, father of the missing University o… https://t.co/fFJwnN1p5Z",0.0,0.254,0.746,-0.7003
@FoxNews,Tue Jul 31 05:38:00 +0000 2018,62,"An air tanker passes behind a smoke plume while battling the River Fire in Lakeport, California, on Monday. A pair… https://t.co/TybQr1j0kp",0.0,0.209,0.791,-0.5423
@FoxNews,Tue Jul 31 05:30:00 +0000 2018,63,".@POTUS: ""The [Italian] Prime Minister and I are united in our conviction that strong nations must have strong bord… https://t.co/nj1Ekk8lnZ",0.37,0.0,0.63,0.8555
@FoxNews,Tue Jul 31 05:23:00 +0000 2018,64,Jimmy Hoffa investigation: Frank Sheeran and the blood evidence we found in the case https://t.co/k6wemTLgSm,0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 05:15:00 +0000 2018,65,Rudy Giuliani: “Everything that’s been released so far shows the president to be absolutely innocent. He didn’t do… https://t.co/AUY861PuhP,0.13,0.0,0.87,0.4005
@FoxNews,Tue Jul 31 05:07:00 +0000 2018,66,"A huge ""Trump 2020"" banner was unfurled at the New York @Yankees game on Sunday by fans of President… https://t.co/0huvalGKGx",0.113,0.0,0.887,0.3182
@FoxNews,Tue Jul 31 05:05:20 +0000 2018,67,Mars close approach viewing from the Griffith Observatory in Los Angeles. https://t.co/gM1QDcjcrd,0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 05:00:00 +0000 2018,68,".@newtgingrich: “Is it more radical to want to have a wall, or is it more radical to want to have open borders?” https://t.co/XTEtakPKwt",0.135,0.0,0.865,0.2795
@FoxNews,Tue Jul 31 04:53:00 +0000 2018,69,"Trump supporters pelted by eggs, punches can sue San Jose cops in attack, court says https://t.co/0noLrFlaVG",0.145,0.155,0.7,-0.0516
@FoxNews,Tue Jul 31 04:45:00 +0000 2018,70,".@POTUS to Iran: ""They want to meet? I'll meet - any time they want...It's good for the country, good for them, goo… https://t.co/7JAyxjAvok",0.272,0.0,0.728,0.7269
@FoxNews,Tue Jul 31 04:38:00 +0000 2018,71,Suspects confess to swiping shark from San Antonio Aquarium in baby stroller https://t.co/QmPRruvfrC,0.0,0.167,0.833,-0.34
@FoxNews,Tue Jul 31 04:30:00 +0000 2018,72,Rudy Giuliani: “You could investigate an innocent man forever.” https://t.co/OnvFb3VR3U,0.211,0.0,0.789,0.34
@FoxNews,Tue Jul 31 04:22:03 +0000 2018,73,After one family saw a dog staring longingly into the window of a restaurant while they were in line at the drive-t… https://t.co/xnS7LscdPG,0.078,0.0,0.922,0.1779
@FoxNews,Tue Jul 31 04:15:00 +0000 2018,74,".@dbongino: “Tax reform was just monumental, we see now the effects on the economy, 4.1% growth.” https://t.co/bOLDZSbHzQ",0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 04:08:00 +0000 2018,75,"After one woman’s tweet featuring a homeless web designer’s unconventional job hunting tactic went viral, David Cas… https://t.co/ijySyHLqcA",0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 04:01:00 +0000 2018,76,".@POTUS: ""The [Italian] Prime Minister and I also agree that the brutal regime in Iran must never be allowed to pos… https://t.co/TgZMeYEbwv",0.098,0.16,0.742,-0.3818
@FoxNews,Tue Jul 31 03:53:00 +0000 2018,77,".@ChristopherHahn: “If [@POTUS] doesn’t get his wall before this Congress leaves, he won’t get his wall.”… https://t.co/uoCjEAL2So",0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 03:45:50 +0000 2018,78,Showdown in Virginia: Manafort fraud trial set to kick off in first Mueller probe prosecution… https://t.co/0ZLf4HEY2h,0.0,0.202,0.798,-0.5859
@FoxNews,Tue Jul 31 03:40:00 +0000 2018,79,".@MonicaCrowley: “The reason we have Donald Trump…is because he went out into the heartland and he said, ‘You know… https://t.co/0OHEjKaEyJ",0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 03:35:39 +0000 2018,80,President @realDonaldTrump threatens government shutdown over border wall https://t.co/VRREYH2jM2 https://t.co/iQCDXg1goV,0.0,0.224,0.776,-0.3818
@FoxNews,Tue Jul 31 03:25:30 +0000 2018,81,"""Everybody would do the same thing that I'm doing. We just have the opportunity and it's just our time right now.""… https://t.co/kcjF8oucTu",0.118,0.0,0.882,0.4215
@FoxNews,Tue Jul 31 03:20:01 +0000 2018,82,".@ByronYork: “Donald Trump the candidate in 2016 really did blow up Republican orthodoxy in some very, very key way… https://t.co/EEwpox1bVF",0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 03:08:18 +0000 2018,83,".@IngrahamAngle: “One could also make the argument that selling out American workers, and offering up our industrie… https://t.co/p6AaSy8nnE",0.0,0.128,0.872,-0.3612
@FoxNews,Tue Jul 31 03:04:41 +0000 2018,84,"More than 450 people in Florida ordered to give up guns under new law, report says https://t.co/EgO5jcCeyQ",0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 02:55:27 +0000 2018,85,.@RudyGiuliani says Trump team leaning towards ignoring Mueller questions: 'We don't think they have a legitimate i… https://t.co/hZdsoq19EI,0.0,0.144,0.856,-0.4019
@FoxNews,Tue Jul 31 02:34:16 +0000 2018,86,Shark swiped from San Antonio Aquarium in baby stroller; suspect reportedly confesses https://t.co/JdwH6aIekl,0.0,0.155,0.845,-0.296
@FoxNews,Tue Jul 31 02:24:28 +0000 2018,87,"Trump supporters pelted by eggs, punches can sue San Jose cops after attack, court says https://t.co/U4kY1iCz8b",0.145,0.155,0.7,-0.0516
@FoxNews,Tue Jul 31 02:16:54 +0000 2018,88,OPINION: The left's obstruction of qualified #Trump nominees is yet another front in the war against the president https://t.co/QaH5ywd2SO,0.0,0.178,0.822,-0.5994
@FoxNews,Tue Jul 31 02:01:30 +0000 2018,89,Senator @RandPaul released a statement Monday saying he will support Supreme Court nominee Judge Brett Kavanaugh.… https://t.co/dFCdNWNaRP,0.31,0.0,0.69,0.743
@FoxNews,Tue Jul 31 02:00:01 +0000 2018,90,Jimmy Hoffa investigation: Frank Sheeran and blood evidence found in the case https://t.co/k6wemTLgSm,0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 01:53:00 +0000 2018,91,TSA calls reports it's surveilling ordinary Americans 'ridiculous' https://t.co/W0bSwy9Hea,0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 01:48:47 +0000 2018,92,".@RudyGiuliani on Mueller investigation: ""@Comey is more discredited than anyone in this investigation...If you're… https://t.co/gxGNlvXcsj",0.0,0.186,0.814,-0.4927
@FoxNews,Tue Jul 31 01:45:00 +0000 2018,93,President @realDonaldTrump holds his granddaughter Arabella’s hand as they walk across the South Lawn of the… https://t.co/0tg9IcgAK4,0.167,0.0,0.833,0.4939
@FoxNews,Tue Jul 31 01:43:39 +0000 2018,94,".@RudyGiuliani on Mueller investigation: ""We've been driven further away from the idea of answering any questions f… https://t.co/QYeMzSFGzn",0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 01:38:01 +0000 2018,95,A Florida police officer who died a week after he was shot while on the job was remembered Saturday night by member… https://t.co/pxF37Z3LrJ,0.0,0.153,0.847,-0.5574
@FoxNews,Tue Jul 31 01:30:00 +0000 2018,96,"A huge ""Trump 2020"" banner was unfurled at the New York @Yankees game on Sunday by fans of President… https://t.co/8N0XrexpeK",0.113,0.0,0.887,0.3182
@FoxNews,Tue Jul 31 01:22:00 +0000 2018,97,"Texas mall robbery suspects claim to be Mexican nationals, police say https://t.co/XNkImFZLQG",0.0,0.179,0.821,-0.34
@FoxNews,Tue Jul 31 01:12:00 +0000 2018,98,"During a press conference with Italian Prime Minister Giuseppe Conte, President @realDonaldTrump reiterated his wee… https://t.co/4rwbzkw06J",0.0,0.0,1.0,0.0
@FoxNews,Tue Jul 31 01:05:00 +0000 2018,99,Firefighters with Cal Fire Mendocino Unit cover themselves from smoke and ash created by an advancing wildfire on M… https://t.co/UASR9p9cMH,0.089,0.107,0.804,-0.1027
@FoxNews,Tue Jul 31 00:53:42 +0000 2018,100,'Buckle Up Buttercup': @MichaelAvenatti Challenges @RudyGiuliani Over 'Stupidity' of @POTUS https://t.co/PXYSnZHwm8,0.115,0.0,0.885,0.0772
@nytimes,Tue Jul 31 10:30:04 +0000 2018,1,"Long lines of enthusiastic voters formed at polling stations in Zimbabwe on Monday, following a peaceful campaign w… https://t.co/vJPQbnAGiO",0.286,0.0,0.714,0.7506
@nytimes,Tue Jul 31 10:16:03 +0000 2018,2,"""This is really frightening if this is the new normal,"" said an energy industry analyst in Norway https://t.co/suyqXeNVPk",0.097,0.162,0.741,-0.3384
@nytimes,Tue Jul 31 10:00:09 +0000 2018,3,Morning Briefing: Here's what you need to know to start your day https://t.co/rOgwD44cHU https://t.co/xjkbXaoIbP,0.0,0.0,1.0,0.0
@nytimes,Tue Jul 31 09:43:05 +0000 2018,4,"""Stockpiling of food is not a practical response to a no-deal on Brexit and industry has not been approached by Gov… https://t.co/Bm5r6AYqMR",0.0,0.0,1.0,0.0
@nytimes,Tue Jul 31 09:31:02 +0000 2018,5,Paul Manafort faces 32 charges of bank and tax fraud largely stemming from his work as a political consultant in Uk… https://t.co/Vr8vlmfuWm,0.0,0.237,0.763,-0.7096
@nytimes,Tue Jul 31 09:14:05 +0000 2018,6,An actor’s suicide has rattled the cast of the hit musical “Chicago” and raised thorny questions about workplace be… https://t.co/PBmUjlSBix,0.0,0.268,0.732,-0.765
@nytimes,Tue Jul 31 09:00:03 +0000 2018,7,"Militants detonated a car bomb at a military checkpoint in the southern Philippine island of Basilan, killing at le… https://t.co/2QZxATvCrY",0.0,0.322,0.678,-0.8225
@nytimes,Tue Jul 31 08:45:03 +0000 2018,8,RT @nytimesworld: Nuns in a convent breed endangered Mexican salamanders to make them into a cough syrup. They may be the only thing saving…,0.0,0.0,1.0,0.0
@nytimes,Tue Jul 31 08:33:04 +0000 2018,9,"This Italian town is known for its ceramics, but it hopes to become known as a center of suborbital flights https://t.co/I3WfNcpAlY",0.163,0.0,0.837,0.5719
@nytimes,Tue Jul 31 08:16:01 +0000 2018,10,RT @nytimesworld: At least 1.3 million people were deported to Auschwitz during World War II. About 1.1 million people died there. Fewer th…,0.0,0.263,0.737,-0.8176
@nytimes,Tue Jul 31 08:02:04 +0000 2018,11,The Trump administration is considering bypassing Congress to give a $100 billion tax cut to the wealthy by changin… https://t.co/YSoWDGUkb0,0.116,0.097,0.787,0.1027
@nytimes,Tue Jul 31 07:47:02 +0000 2018,12,"RT @nytopinion: President Trump told Iowans ""farmers love me"" but many farmers think his trade war is a self-inflicted wound for the countr…",0.093,0.191,0.716,-0.5789
@nytimes,Tue Jul 31 07:32:04 +0000 2018,13,A vaccine scandal that has become one of the most visible public health crises in China in recent years https://t.co/rLBADLcPiP,0.0,0.139,0.861,-0.4404
@nytimes,Tue Jul 31 07:17:06 +0000 2018,14,Taking an organized tour of Nepal and Bhutan was supposed to make a complicated trip less daunting. But would it ma… https://t.co/PRaXSscmJP,0.0,0.0,1.0,0.0
@nytimes,Tue Jul 31 07:02:00 +0000 2018,15,Many feel that a draft list of citizens released by the Indian government has disproportionately left off Muslims a… https://t.co/P3reHBAAzR,0.0,0.0,1.0,0.0
